module,path,class_name,status,notes
audio,audio/src/main/java/org/almostrealism/audio/tone/StaticScale.java,StaticScale,investigated,Module has MCP documentation coverage. Batch reviewed.
audio,audio/src/main/java/org/almostrealism/audio/tone/WesternChromatic.java,WesternChromatic,investigated,Module has MCP documentation coverage. Batch reviewed.
audio,audio/src/main/java/org/almostrealism/audio/tone/WesternScales.java,WesternScales,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Actinium.java,Actinium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Alloy.java,Alloy,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/AlloyMaterial.java,AlloyMaterial,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Aluminium.java,Aluminium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Americium.java,Americium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Antimony.java,Antimony,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Argon.java,Argon,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Arsenic.java,Arsenic,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Astatine.java,Astatine,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Barium.java,Barium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Berkelium.java,Berkelium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Beryllium.java,Beryllium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Bismuth.java,Bismuth,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Bohrium.java,Bohrium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Boron.java,Boron,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Bromine.java,Bromine,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Cadmium.java,Cadmium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Calcium.java,Calcium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Californium.java,Californium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Carbon.java,Carbon,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Cerium.java,Cerium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Cesium.java,Cesium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Chlorine.java,Chlorine,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Chromium.java,Chromium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Cobalt.java,Cobalt,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Copernicium.java,Copernicium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Copper.java,Copper,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Curium.java,Curium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Darmstadtium.java,Darmstadtium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Dubnium.java,Dubnium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Dysprosium.java,Dysprosium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Einsteinium.java,Einsteinium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/ElectronCloud.java,ElectronCloud,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/ElectronDensityAbsorber.java,ElectronDensityAbsorber,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Erbium.java,Erbium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Europium.java,Europium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Fermium.java,Fermium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Flerovium.java,Flerovium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Fluorine.java,Fluorine,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Francium.java,Francium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Gadolinium.java,Gadolinium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Gallium.java,Gallium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Germanium.java,Germanium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Gold.java,Gold,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Hafnium.java,Hafnium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Hassium.java,Hassium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Helium.java,Helium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Holmium.java,Holmium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Hydrocarbon.java,Hydrocarbon,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Hydrogen.java,Hydrogen,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Indium.java,Indium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Iodine.java,Iodine,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Iridium.java,Iridium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Iron.java,Iron,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Krypton.java,Krypton,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Lanthanum.java,Lanthanum,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Lawrencium.java,Lawrencium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Lead.java,Lead,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Lithium.java,Lithium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Livermorium.java,Livermorium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Lutetium.java,Lutetium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Magnesium.java,Magnesium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Manganese.java,Manganese,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Material.java,Material,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Meitnerium.java,Meitnerium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Mendelevium.java,Mendelevium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Mercury.java,Mercury,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Molecule.java,Molecule,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Molybdenum.java,Molybdenum,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Moscovium.java,Moscovium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Neodymium.java,Neodymium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Neon.java,Neon,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Neptunium.java,Neptunium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Nickel.java,Nickel,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Nihonium.java,Nihonium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Niobium.java,Niobium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Nitrogen.java,Nitrogen,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Nobelium.java,Nobelium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Oganesson.java,Oganesson,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Osmium.java,Osmium,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Oxygen.java,Oxygen,investigated,Module has MCP documentation coverage. Batch reviewed.
chemistry,chemistry/src/main/java/org/almostrealism/chem/Palladium.java,Palladium,investigated,Module has MCP documentation coverage. Batch reviewed.
